ProductId,Name,Platform,Year,Genre,Publisher,SalesNA,SalesEU,SalesAsia,SalesOther,SalesGlobal,Price
2182,Cars 2,Wii,2011,Racing,#Disney Interactive Studios,460,390,0,100,950,1427
2183,Wild ARMs,PS,1996,Role-Playing,#Sony Computer Entertainment,260,170,460,60,950,882
2184,Kessen,PS2,2000,Strategy,#Electronic Arts,270,210,410,70,960,561
2185,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,2003,Misc,#Konami Digital Entertainment,680,250,0,20,950,1402
2186,NCAA Football 2000,PS,1999,Sports,#Electronic Arts,530,360,0,60,950,701
2187,Brutal Legend,PS3,2009,Action,#Electronic Arts,540,280,0,130,950,697
2188,Skylanders: Spyro's Adventure,PS3,2011,Action,#Activision,390,400,0,160,950,976
2189,Guitar Hero: Metallica,Wii,2009,Misc,#Activision,410,430,0,100,940,1423
2190,Evolve,PS4,2015,Shooter,#Take-Two Interactive,350,410,50,150,960,1353
2191,WWE SmackDown vs. Raw 2009,PS3,2008,Fighting,#THQ,510,310,10,130,960,859
2192,Army of Two: The 40th Day,X360,2010,Shooter,#Electronic Arts,620,240,0,80,940,1437
2193,Tony Hawk: RIDE,Wii,2009,Sports,#Activision,700,170,0,80,950,680
2194,Lego Batman 3: Beyond Gotham,X360,2014,Action,#Warner Bros. Interactive Entertainment,480,380,0,80,940,1055
2195,Wii Play: Motion,Wii,2011,Misc,#Nintendo,240,430,180,90,940,776
2196,Killzone,PS2,2004,Shooter,#Sony Computer Entertainment,790,30,0,130,950,1098
2197,The Tomb Raider Trilogy,PS3,2011,Action,#Square Enix,270,500,0,170,940,1287
2198,Colin McRae Rally 04,PS2,2003,Racing,#Codemasters,10,710,10,210,940,1144
2199,Star Fox 64 3D,3DS,2011,Shooter,#Nintendo,480,270,130,70,950,1219
2200,The SpongeBob SquarePants Movie,GC,2004,Platform,#THQ,730,190,0,30,950,953
2201,Rocksmith 2014,X360,2013,Misc,#Ubisoft,690,170,0,80,940,1335
2202,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,1996,Misc,#GT Interactive,520,360,0,60,940,625
2203,Cars,Wii,2006,Racing,#THQ,830,40,0,70,940,574
2204,Assassin's Creed III,PC,2012,Action,#Ubisoft,280,530,0,130,940,726
2205,Castlevania: Lament of Innocence,PS2,2003,Action,#Konami Digital Entertainment,460,360,0,120,940,971
2206,Mario Tennis Open,3DS,2012,Sports,#Nintendo,260,290,330,50,930,1425
2207,The Witcher 2: Assassins of Kings,X360,2012,Action,#Namco Bandai Games,480,360,20,80,940,1149
2208,Bayonetta,X360,2009,Action,#Sega,510,260,90,80,940,524
2209,Destroy All Humans!,PS2,2005,Shooter,#THQ,780,30,0,130,940,1409
2210,MVP Baseball 2005,XB,2005,Sports,#Electronic Arts,700,200,0,30,930,1461
2211,SaGa Frontier 2,PS,1999,Role-Playing,#SquareSoft,100,70,710,60,940,1400
2212,NCAA Football 10,X360,2009,Sports,#Electronic Arts,870,0,0,70,940,988
2213,MLB 2000,PS,1999,Sports,#Sony Computer Entertainment,520,350,0,60,930,1418
2214,The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action,#Nintendo,480,300,80,80,940,534
2215,Bully,PS2,2006,Action,#Take-Two Interactive,750,30,40,120,940,726
2216,Prince of Persia: The Sands of Time,XB,2003,Action,#Ubisoft,570,330,0,40,940,1293
2217,Phantasy Star Portable,PSP,2008,Role-Playing,#Sega,190,60,630,50,930,1475
2218,Hot Shots Golf Fore!,PS2,2003,Sports,#Sony Computer Entertainment,460,360,0,120,940,1069
2219,MLB 06: The Show,PS2,2006,Sports,#Sony Computer Entertainment,780,30,0,130,940,1136
2220,NHL 2003,PS2,2002,Sports,#Electronic Arts,460,360,0,120,940,1252
2221,Operation Flashpoint: Dragon Rising,X360,2009,Shooter,#Codemasters,360,450,20,100,930,819
2222,Nickelodeon Fit,Wii,2010,Sports,#Take-Two Interactive,780,90,0,60,930,717
2223,Buzz! Quiz World,PS3,2009,Misc,#Sony Computer Entertainment,160,580,0,200,940,890
2224,Bentley's Hackpack,GBA,2005,Misc,#N/A,670,250,0,20,940,939
2225,Tony Hawk's Pro Skater 4,XB,2002,Sports,#Activision,590,300,0,40,930,1351
2226,Borderlands 2,PC,2012,Shooter,#Take-Two Interactive,420,410,0,110,940,1493
2227,EA Sports Grand Slam Tennis,Wii,2009,Sports,#Electronic Arts,290,520,20,110,940,998
2228,White Knight Chronicles: International Edition,PS3,2008,Role-Playing,#Sony Computer Entertainment,330,160,360,80,930,694
2229,SSX,PS3,2012,Sports,#Electronic Arts,350,420,20,140,930,1465
2230,Sonic Riders: Zero Gravity,Wii,2008,Racing,#Sega,500,320,20,100,940,570
2231,LEGO Jurassic World,PS3,2015,Action,#Warner Bros. Interactive Entertainment,340,440,0,150,930,1269
2232,Build-A-Bear Workshop,DS,2007,Simulation,#Game Factory,850,10,0,70,930,1138
2233,Crash City Mayhem,GBA,2004,Racing,#THQ,670,250,0,20,940,633
2234,Spider-Man,N64,1981,Action,#Parker Bros.,870,50,0,10,930,1158
2235,Mega Man 4,NES,1991,Platform,#Capcom,510,90,320,10,930,1477
2236,Castlevania II: Simon's Quest,NES,1987,Platform,#Konami Digital Entertainment,450,60,420,0,930,798
2237,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999,Platform,#Activision,710,200,0,10,920,790
2238,Teenage Mutant Ninja Turtles,GBA,2003,Action,#Unknown,670,250,0,20,940,851
2239,MLB 07: The Show,PS2,2007,Sports,#Sony Computer Entertainment,770,30,0,130,930,1079
2240,Skylanders: Trap Team,X360,2014,Action,#Activision,540,310,0,80,930,1299
2241,Cars,GC,2006,Racing,#THQ,720,190,0,30,940,1360
2242,Brothers in Arms: Hell's Highway,PS3,2008,Shooter,#Ubisoft,440,340,0,150,930,725
2243,Inazuma Eleven 3,DS,2010,Role-Playing,#Level 5,0,0,930,0,930,833
2244,Pokken Tournament,WiiU,2016,Fighting,#Namco Bandai Games,470,220,160,70,920,574
2245,SnoCross Championship Racing,PS,1999,Racing,#Ubisoft,520,350,0,60,930,1044
2246,Teenage Mutant Ninja Turtles,PS2,2003,Action,#Konami Digital Entertainment,450,350,0,120,920,989
2247,Top Gun: Combat Zones,PS2,2001,Simulation,#Titus,450,350,0,120,920,628
2248,Blue Dragon,X360,2006,Role-Playing,#Microsoft Game Studios,300,330,210,80,920,517
2249,007: The World is not Enough,PS,2000,Action,#Electronic Arts,510,350,0,60,920,1367
2250,NCAA Football 11,X360,2010,Sports,#Electronic Arts,860,0,0,60,920,1411
2251,NHL 98,PS,1997,Sports,#Electronic Arts,510,350,0,60,920,791
2252,FIFA Street,X360,2012,Sports,#Electronic Arts,170,650,0,100,920,526
2253,EA Sports Active 2,PS3,2010,Sports,#Electronic Arts,520,280,0,120,920,1291
2254,SpongeBob SquarePants: The Yellow Avenger,PSP,2006,Action,#THQ,550,210,0,160,920,895
2255,WWE SmackDown vs. Raw 2009,X360,2008,Fighting,#THQ,580,260,0,80,920,1167
2256,Dante's Inferno,X360,2010,Action,#Electronic Arts,630,200,20,70,920,892
2257,Wipeout: In The Zone,X360,2011,Misc,#Activision,870,0,0,50,920,1164
2258,Space Jam,PS,1996,Sports,#Acclaim Entertainment,510,350,0,60,920,1499
2259,Kung Fu Panda,Wii,2008,Action,#Activision,500,320,0,90,910,1294
2260,Knockout Kings 2000,N64,1999,Fighting,#Electronic Arts,630,270,0,20,920,668
2261,Balloon Fight,NES,1985,Platform,#Nintendo,390,90,430,10,920,665
2262,Assassin's Creed,PC,2008,Adventure,#Ubisoft,10,830,0,80,920,926
2263,Disney Magical World,3DS,2013,Adventure,#Nintendo,160,200,530,30,920,1078
2264,Crysis 3,X360,2013,Shooter,#Electronic Arts,510,330,10,80,930,611
2265,Lego Batman 3: Beyond Gotham,PS4,2014,Action,#Warner Bros. Interactive Entertainment,370,390,0,150,910,1374
2266,Dynasty Warriors 7,PS3,2011,Action,#Tecmo Koei,250,140,460,60,910,1027
2267,The Evil Within,PS3,2014,Action,#Bethesda Softworks,260,390,120,140,910,1456
2268,MLB 12: The Show,PS3,2012,Sports,#Sony Computer Entertainment,860,0,0,60,920,1107
2269,Sonic Riders,GC,2006,Racing,#Sega,710,180,0,30,920,1094
2270,Starsky & Hutch,PS2,2003,Racing,#Empire Interactive,450,350,0,120,920,1095
2271,Tobal No.1,PS,1996,Fighting,#Sony Computer Entertainment,120,80,660,60,920,689
2272,Lost Odyssey,X360,2007,Role-Playing,#Microsoft Game Studios,450,270,110,90,920,1483
2273,MLB 15: The Show,PS4,2015,Sports,#Sony Computer Entertainment,670,80,0,170,920,1087
2274,Operation Flashpoint: Dragon Rising,PS3,2009,Shooter,#Codemasters,230,460,50,170,910,859
2275,Homefront,PS3,2011,Shooter,#THQ,320,400,40,150,910,1093
2276,AMF Bowling Pinbusters!,Wii,2007,Sports,#Bethesda Softworks,850,0,0,70,920,987
2277,Street Hoops,PS2,2002,Sports,#Activision,450,350,0,120,920,908
2278,Avatar: The Game,PS3,2009,Action,#Ubisoft,320,430,0,160,910,869
2279,Harvest Moon 3D: A New Beginning,3DS,2012,Action,#Marvelous Entertainment,410,170,290,50,920,1180
2280,Tom Clancy's EndWar,X360,2008,Strategy,#Ubisoft,580,240,10,90,920,801
2281,Knockout Kings 2002,PS2,2002,Sports,#Electronic Arts,450,350,0,120,920,659
2282,Tokyo Xtreme Racer 3,PS2,2003,Racing,#Genki,350,270,210,90,920,618
2283,LEGO Indiana Jones 2: The Adventure Continues,PS3,2009,Action,#Activision,470,300,0,130,900,1459
2284,Colin McRae Rally 2.0,PS,2000,Racing,#Codemasters,20,800,20,70,910,830
2285,Glover,N64,1998,Platform,#Hasbro Interactive,720,170,0,10,900,1042
2286,MX vs. ATV Reflex,PS3,2009,Racing,#THQ,520,260,0,120,900,1171
2287,Minecraft: Story Mode,X360,2015,Adventure,#Mojang,460,380,0,80,920,1359
2288,Namco Museum,XB,2015,Misc,#Unknown,770,110,0,40,920,732
2289,Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,#Activision,680,150,0,80,910,800
2290,Call of Duty: World at War,DS,2008,Shooter,#Activision,570,260,0,80,910,1206
2291,Super Momotarou Dentetsu III,SNES,1994,Simulation,#Hudson Soft,0,0,910,0,910,1058
2292,Sonic Mega Collection Plus,XB,2004,Misc,#Sega,610,260,0,40,910,553
2293,DJ Hero,PS3,2009,Misc,#Activision,420,340,0,140,900,768
2294,Dragon Age: Inquisition,XOne,2014,Role-Playing,#Electronic Arts,550,280,0,70,900,1413
2295,The Simpsons Game,PS3,2007,Action,#Electronic Arts,380,370,0,150,900,1305
2296,Tiger Woods PGA Tour 2002,PS2,2002,Sports,#Electronic Arts,440,350,0,120,910,603
2297,Rhythm Heaven,Wii,2002,Misc,#Unknown,130,0,770,10,910,998
2298,Mini-Yonku Shining Scorpion: Let's & Go!!,SNES,1996,Racing,#ASCII Entertainment,0,0,900,0,900,880
2299,MLB 2005,PS2,2004,Sports,#Sony Computer Entertainment,440,350,0,120,910,680
2300,SOCOM 4: U.S. Navy SEALs,PS3,2011,Shooter,#Sony Computer Entertainment,660,120,40,80,900,706
2301,Burnout Revenge,PS2,2005,Racing,#Electronic Arts,750,30,0,120,900,1149
2302,Buzz! Quiz TV,PS3,2008,Misc,#Sony Computer Entertainment,280,480,0,140,900,673
2303,We Ski & Snowboard,Wii,2008,Sports,#Atari,380,290,150,80,900,1133
2304,Destruction Derby,PS,1995,Racing,#Psygnosis,500,340,0,60,900,772
2305,TouchMaster 2,DS,2008,Puzzle,#Midway Games,300,490,0,100,890,610
2306,Crysis 3,PS3,2013,Shooter,#Electronic Arts,260,430,30,180,900,1114
2307,3Xtreme,PS,1999,Action,#989 Studios,500,340,0,60,900,1022
2308,Hot Shots Tennis,PS2,2006,Sports,#Sony Computer Entertainment,170,130,550,50,900,698
2309,Sonic Heroes,XB,2003,Platform,#Sega,410,430,10,50,900,651
2310,Resistance: Retribution,PSP,2009,Shooter,#Sony Computer Entertainment,270,360,50,220,900,1351
2311,Tiger Woods PGA Tour 12: The Masters,PS3,2011,Sports,#Electronic Arts,520,260,0,120,900,1377
2312,Star Wars: The Force Unleashed,DS,2008,Action,#LucasArts,510,290,0,90,890,985
2313,Madden NFL 99,N64,1998,Sports,#Electronic Arts,840,50,0,10,900,1178
2314,Spider-Man 3,PS2,2007,Platform,#Activision,740,30,10,120,900,703
2315,James Bond 007: Agent Under Fire,XB,2002,Shooter,#Electronic Arts,650,220,0,30,900,522
2316,Samba De Amigo,Wii,2008,Misc,#Sega,420,370,10,100,900,1077
2317,The Elder Scrolls Online,PC,2014,Role-Playing,#Bethesda Softworks,320,480,0,90,890,618
2318,Pure,PS3,2008,Racing,#Disney Interactive Studios,420,330,0,140,890,912
2319,FIFA Soccer 09 All-Play,Wii,2008,Sports,#Electronic Arts,290,520,0,90,900,758
2320,Fossil Fighters,DS,2008,Role-Playing,#Nintendo,840,0,0,60,900,1382
2321,LittleBigPlanet Karting,PS3,2012,Action,#Sony Computer Entertainment,420,320,10,150,900,783
2322,X-Men Legends,XB,2004,Role-Playing,#Activision,620,240,0,40,900,859
2323,NBA Live 2005,XB,2004,Sports,#Electronic Arts,810,50,0,40,900,1312
2324,Harry Potter: Quidditch World Cup,PS2,2003,Sports,#Electronic Arts,440,340,0,110,890,1109
2325,The Biggest Loser: Ultimate Workout,X360,2010,Sports,#THQ,730,100,0,60,890,534
2326,Madagascar,GBA,2005,Platform,#Activision,620,240,0,30,890,564
2327,Call of Juarez: Bound in Blood,PS3,2009,Shooter,#Ubisoft,350,380,10,160,900,1336
2328,Killzone: Liberation,PSP,2006,Shooter,#Sony Computer Entertainment,440,280,0,180,900,552
2329,Madden NFL 08,Wii,2007,Sports,#Electronic Arts,820,10,0,70,900,523
2330,Blitz: The League,PS2,2005,Sports,#Unknown,740,30,0,120,890,1235
2331,LEGO Jurassic World,PS4,2015,Action,#Warner Bros. Interactive Entertainment,320,420,10,140,890,1375
2332,Castlevania: Circle of the Moon,GBA,2001,Platform,#Konami Digital Entertainment,600,220,50,20,890,1232
2333,Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,#Sega,510,290,10,90,900,1275
2334,Tiger Woods PGA Tour 06,PS2,2005,Sports,#Electronic Arts,740,30,0,120,890,953
2335,Classic NES Series: The Legend of Zelda,GBA,2004,Adventure,#Nintendo,460,170,240,20,890,1286
2336,The Jak and Daxter Collection,PS3,2012,Platform,#Sony Computer Entertainment,600,190,0,100,890,1316
2337,Fire Emblem: The Sacred Stones,GBA,2004,Strategy,#Nintendo,420,160,300,20,900,1401
2338,Pokemon Card GB2: Here Comes Team GR!,GB,2001,Strategy,#Nintendo,0,0,890,0,890,1135
2339,Finding Nemo,GC,2003,Action,#THQ,690,180,0,20,890,1332
2340,CSI: Hard Evidence,Wii,2008,Adventure,#Ubisoft,360,430,0,100,890,1134
2341,Ace Combat 2,PS,1997,Simulation,#Sony Computer Entertainment,160,110,560,60,890,789
2342,F1 2009,Wii,2009,Racing,#Codemasters,150,630,0,110,890,1244
2343,NFL 2K2,PS2,2001,Sports,#Sega,440,340,0,110,890,828
2344,EA Sports UFC 2,PS4,2016,Sports,#Electronic Arts,280,470,0,140,890,1122
2345,Dissidia 012: Duodecim Final Fantasy,PSP,2011,Fighting,#Square Enix,210,130,460,80,880,1215
2346,LEGO Marvel Super Heroes,3DS,2013,Action,#Warner Bros. Interactive Entertainment,420,360,40,70,890,1367
2347,F1 2010,X360,2010,Racing,#Codemasters,180,590,10,100,880,1446
2348,Monster 4X4: World Circuit,Wii,2006,Racing,#Ubisoft,810,0,10,70,890,521
2349,Call of Duty: Modern Warfare 2,PC,2009,Shooter,#Activision,10,790,0,90,890,900
2350,Wii Fit U,WiiU,2013,Sports,#Nintendo,390,240,210,60,900,1172
2351,Kingdoms of Amalur: Reckoning,X360,2012,Role-Playing,#Electronic Arts,550,250,10,70,880,1051
2352,Call of Duty: Modern Warfare 3,Wii,2011,Shooter,#Activision,600,210,0,80,890,1245
2353,MLB 2001,PS,2000,Sports,#Sony Computer Entertainment,490,340,0,60,890,1256
2354,SingStar Anthems,PS2,2006,Misc,#Sony Computer Entertainment,0,680,0,200,880,1451
2355,Seiken Densetsu 3,SNES,1995,Role-Playing,#SquareSoft,0,0,890,0,890,751
2356,Mega Man 8 Anniversary Collector's Edition,PS,1996,Platform,#Capcom,440,300,90,60,890,838
2357,WWE SmackDown vs. Raw 2011,X360,2010,Fighting,#THQ,440,360,0,80,880,1162
2358,Sleeping Dogs,X360,2012,Action,#Square Enix,380,410,10,80,880,915
2359,Grand Theft Auto IV,PC,2008,Action,#Take-Two Interactive,10,790,0,80,880,617
2360,Peppa Pig: The Game,DS,2008,Misc,#Pinnacle,0,820,0,60,880,1168
2361,Michael Jackson: The Experience,X360,2011,Misc,#Ubisoft,620,200,0,70,890,883
2362,Ghostbusters: The Video Game,Wii,2009,Action,#Atari,600,210,0,80,890,1179
2363,Rock Band 3,X360,2010,Misc,#MTV Games,730,100,0,60,890,1425
2364,Resident Evil: Revelations,3DS,2012,Action,#Capcom,300,220,300,50,870,1486
2365,NBA 2K6,PS2,2005,Action,#Take-Two Interactive,430,340,0,110,880,978
2366,Buzz! The Mega Quiz,PS2,2007,Misc,#Sony Computer Entertainment,320,60,0,500,880,884
2367,Endless Ocean: Blue World,Wii,2009,Simulation,#Nintendo,470,220,120,70,880,641
2368,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996,Shooter,#CTO SpA,490,330,0,60,880,834
2369,Just Cause 3,XOne,2015,Action,#Square Enix,420,380,0,70,870,1283
2370,Metal Gear Ac!d,PSP,2004,Strategy,#Konami Digital Entertainment,320,260,120,170,870,730
2371,Cooking Mama: World Kitchen,Wii,2008,Simulation,#505 Games,510,280,10,80,880,779
2372,Tekken Tag Tournament 2,PS3,2012,Fighting,#Namco Bandai Games,280,330,130,140,880,1320
2373,ESPN NHL 2K5,PS2,2004,Sports,#Global Star,430,330,0,110,870,1409
2374,GRID,X360,2008,Racing,#Codemasters,330,440,10,90,870,785
2375,Phantasy Star Portable 2,PSP,2009,Role-Playing,#Sega,80,110,620,60,870,1212
2376,Crimson Skies: High Road to Revenge,XB,2003,Simulation,#Microsoft Game Studios,650,190,0,30,870,652
2377,Spec Ops: Ranger Elite,PS,2001,Shooter,#TalonSoft,490,330,0,60,880,997
2378,Gex,PS,1995,Platform,#Crystal Dynamics,490,330,0,60,880,818
2379,NBA 2K14,XOne,2013,Sports,#Take-Two Interactive,700,110,0,60,870,504
2380,DiRT,X360,2007,Racing,#Codemasters,380,400,0,90,870,1474
2381,Derby Stallion II,SNES,1994,Sports,#ASCII Entertainment,0,0,870,0,870,1359
2382,Gold's Gym: Dance Workout,Wii,2010,Sports,#Ubisoft,710,110,0,60,880,538
2383,Red Faction: Guerrilla,X360,2009,Shooter,#THQ,480,290,10,90,870,1325
2384,Tom Clancy's Ghost Recon: Island Thunder,XB,2003,Shooter,#Ubisoft,610,240,0,30,880,1448
2385,Mercenaries 2: World in Flames,PS3,2008,Shooter,#Electronic Arts,290,400,20,160,870,1017
2386,Need for Speed: V-Rally,PS,1997,Racing,#Infogrames,430,290,90,60,870,600
2387,Kingdom Hearts Re: Chain of Memories,PS2,2008,Role-Playing,#Square Enix,730,30,0,120,880,1048
2388,Pictionary,Wii,2010,Puzzle,#THQ,610,190,0,70,870,769
2389,NCAA Football 13,PS3,2012,Action,#Electronic Arts,820,0,0,60,880,1103
2390,Kingdoms of Amalur: Reckoning,PS3,2012,Role-Playing,#Electronic Arts,370,300,90,110,870,912
2391,NFL GameDay '97,PS,1996,Sports,#Sony Computer Entertainment,480,330,0,60,870,1231
2392,Beijing 2008,PS3,2008,Sports,#Sega,140,540,10,180,870,731
2393,The House of the Dead: Overkill,Wii,2009,Shooter,#Sega,460,310,20,90,880,527
2394,Tony Hawk's Project 8,PS2,2006,Sports,#Activision,720,30,0,120,870,1315
2395,Injustice: Gods Among Us,PS4,2013,Fighting,#Warner Bros. Interactive Entertainment,460,290,0,120,870,1243
2396,NHL 2000,PS,1998,Sports,#Electronic Arts,480,330,0,60,870,1276
2397,Buzz! Master Quiz,PSP,2008,Misc,#Sony Computer Entertainment,200,440,0,230,870,1322
2398,Brothers in Arms: Hell's Highway,X360,2008,Shooter,#Ubisoft,470,310,0,90,870,972
2399,Fight Night Round 2,PS2,2005,Fighting,#Electronic Arts,720,30,0,120,870,1454
2400,Wizards of Waverly Place,DS,2009,Misc,#Disney Interactive Studios,590,200,0,80,870,984
2401,Scooby-Doo! First Frights,DS,2009,Action,#Warner Bros. Interactive Entertainment,630,170,0,70,870,597
2402,Conflict: Desert Storm,XB,2002,Shooter,#SCi,480,370,0,20,870,868
2403,Triple Play 2002,PS2,2002,Sports,#Electronic Arts,430,330,0,110,870,585
2404,Vagrant Story,PS,2000,Role-Playing,#Crave Entertainment,300,200,300,60,860,789
2405,Lemmings,PSP,2006,Puzzle,#Sony Computer Entertainment,120,520,0,230,870,1096
2406,Warriors Orochi,PS2,2007,Action,#Tecmo Koei,110,90,640,30,870,676
2407,Guitar Hero: Warriors of Rock,X360,2010,Misc,#Activision,470,320,0,80,870,974
2408,Enduro,N64,1982,Misc,#Quelle,810,50,0,10,870,838
2409,Tales of Xillia 2,PS3,2012,Role-Playing,#Namco Bandai Games,200,150,450,70,870,1407
2410,SingStar '90s,PS2,2007,Misc,#Sony Computer Entertainment,100,590,0,180,870,850
2411,Monster Strike 3DS,3DS,2015,Action,"#mixi, Inc",0,0,860,0,860,774
2412,Tomb Raider: Anniversary,Wii,2007,Action,#Eidos Interactive,120,630,0,110,860,1260
2413,Winning Eleven: Pro Evolution Soccer 2007,PSP,2006,Sports,#Konami Digital Entertainment,10,720,120,10,860,557
2414,Darksiders II,PS3,2012,Action,#THQ,350,370,10,140,870,1240
2415,Ghostbusters: The Video Game,PS3,2009,Action,#Sony Computer Entertainment,340,370,0,150,860,1345
2416,The World Ends With You,DS,2007,Role-Playing,#Square Enix,540,60,210,50,860,1335
2417,The Lord of the Rings: War in the North,PS3,2007,Action,#Warner Bros. Interactive Entertainment,250,450,10,150,860,800
2418,Rocky,PS2,2002,Fighting,#Rage Software,420,330,0,110,860,693
2419,Dragon Quest VIII: Journey of the Cursed King,3DS,2015,Role-Playing,#Square Enix,0,0,860,0,860,1393
2420,Ford Racing,PS,2001,Racing,#Empire Interactive,480,330,0,60,870,1473
2421,Madden Football 64,N64,1997,Sports,#Electronic Arts,810,40,0,10,860,1131
2422,MLB 99,PS,1998,Sports,#Sony Computer Entertainment,480,320,0,60,860,1084
2423,Dragon Ball Z: Burst Limit,PS3,2008,Fighting,#Atari,220,340,180,120,860,728
2424,The Lord of the Rings: War in the North,X360,2008,Action,#Warner Bros. Interactive Entertainment,520,260,0,80,860,652
2425,The Legendary Starfy,DS,2008,Platform,#Nintendo,610,0,200,50,860,1264
2426,2010 FIFA World Cup South Africa,X360,2010,Sports,#Electronic Arts,320,430,20,90,860,956
2427,Dynasty Warriors 4: Xtreme Legends,PS2,2003,Action,#Tecmo Koei,170,130,510,40,850,873
2428,Ninja Gaiden Sigma 2,PS3,2009,Action,#Ubisoft Annecy,520,160,80,100,860,501
2429,Forza Horizon 2,X360,2014,Racing,#Microsoft Game Studios,350,430,0,70,850,554
2430,Skate 2,PS3,2009,Sports,#Electronic Arts,460,260,10,120,850,505
2431,FIFA Soccer 08,DS,2007,Sports,#Electronic Arts,100,650,0,110,860,1126
2432,Army Men: Air Attack,PS,1999,Action,#3DO,470,320,0,60,850,981
2433,Need for Speed: Nitro,Wii,2009,Racing,#Electronic Arts,460,310,0,80,850,607
2434,Madden NFL 09 All-Play,Wii,2008,Sports,#Electronic Arts,780,10,0,70,860,946
2435,NBA 2K8,X360,2007,Sports,#Take-Two Interactive,790,0,0,70,860,1111
2436,Far Cry: Primal,XOne,2016,Action,#Ubisoft,460,320,0,70,850,724
2437,Street Fighter Alpha 2,PS,1996,Fighting,#Virgin Interactive,140,90,570,60,860,1133
2438,Tiger Woods PGA Tour 2005,XB,2004,Sports,#Electronic Arts,640,180,0,30,850,1375
2439,Army of Two: The 40th Day,PS3,2010,Shooter,#Electronic Arts,440,270,10,120,840,1287
2440,Blazing Angels: Squadrons of WWII,Wii,2007,Simulation,#Ubisoft,740,40,0,60,840,1441
2441,Castlevania III: Dracula's Curse,NES,1989,Platform,#Konami Digital Entertainment,400,70,370,10,850,951
2442,Harry Potter and the Order of the Phoenix,DS,2007,Action,#Electronic Arts,280,470,0,100,850,1160
2443,Rampage World Tour,PS,1997,Action,#GT Interactive,470,320,0,60,850,1360
2444,Burnout Legends,PSP,2005,Racing,#Electronic Arts,700,60,0,90,850,1435
2445,WWE 2K15,PS3,2014,Sports,#Take-Two Interactive,360,350,0,140,850,900
2446,Overwatch,XOne,2016,Shooter,#Activision,520,250,0,80,850,1498
2447,Ratatouille,PS2,2007,Action,#THQ,310,0,0,530,840,1063
2448,NFL GameDay,PS,1995,Sports,#Sony Computer Entertainment,470,320,0,60,850,1210
2449,Burnout 2: Point of Impact,PS2,2002,Racing,#Acclaim Entertainment,420,320,0,110,850,810
2450,Kirby: Planet Robobot,3DS,2016,Action,#Nintendo,260,100,440,40,840,1262
2451,Street Fighter EX3,PS2,2000,Fighting,#Virgin Interactive,320,250,200,80,850,1295
2452,Karaoke Revolution Glee,Wii,2010,Misc,#Konami Digital Entertainment,520,250,0,70,840,1343
2453,Sniper Elite V2,X360,2012,Shooter,#505 Games,460,290,20,70,840,645
2454,Thief (2014),PS4,2014,Action,#Square Enix,280,370,30,160,840,1454
2455,Spider-Man 2,GC,2004,Action,#Activision,650,170,0,20,840,1202
2456,Golden Sun: Dark Dawn,DS,2010,Role-Playing,#Nintendo,560,110,130,50,850,1278
2457,Tiger Woods PGA Tour 11,PS3,2010,Sports,#Electronic Arts,370,340,0,130,840,1354
2458,Devil May Cry HD Collection,PS3,2012,Action,#Capcom,420,210,110,100,840,573
2459,MLB 16: The Show,PS4,2016,Action,#Sony Computer Entertainment,680,0,0,160,840,1357
2460,NBA 2K10,PS3,2009,Sports,#Take-Two Interactive,750,10,10,70,840,1489
2461,Xenoblade Chronicles X,WiiU,2015,Role-Playing,#Nintendo,360,280,140,60,840,986
2462,Petz Dogz Fashion,DS,2008,Simulation,#Ubisoft,460,300,0,90,850,1037
2463,The Incredibles,GC,2004,Action,#THQ,650,170,0,20,840,851
2464,NCAA Football 11,PS3,2010,Sports,#Electronic Arts,790,0,0,60,850,1467
2465,Dragon Age II,PS3,2011,Action,#Electronic Arts,400,270,50,120,840,1152
2466,ATV Quad Power Racing 2,PS2,2003,Racing,#Acclaim Entertainment,410,320,0,110,840,1290
2467,Harvest Moon: Tree of Tranquility,Wii,2007,Simulation,#Rising Star Games,690,30,60,60,840,777
2468,Final Fantasy,NES,1987,Role-Playing,#SquareSoft,320,0,520,0,840,1358
2469,Street Fighter X Tekken,PS3,2012,Fighting,#Capcom,420,220,100,100,840,933
2470,Rocket Power: Team Rocket Rescue,PS,2001,Sports,#THQ,470,320,0,50,840,633
2471,Duke Nukem Forever,X360,2011,Shooter,#Take-Two Interactive,520,250,0,70,840,1250
2472,Big Mutha Truckers,PS2,2002,Racing,#Empire Interactive,410,320,0,110,840,652
2473,Borderlands: The Handsome Collection,PS4,2015,Shooter,#Take-Two Interactive,360,320,30,140,850,982
2474,Rogue Galaxy,PS2,2005,Role-Playing,#Sony Computer Entertainment,240,160,390,50,840,917
2475,ESPN College Hoops 2K5,PS2,2004,Sports,#Sega,410,320,0,110,840,890
2476,Metroid: Zero Mission,GBA,2004,Adventure,#Nintendo,600,220,0,10,830,1243
