transaction_id,transaction_month,store_id,store_location,product_id,product_category,product_type,product_detail,transaction_qty,unit_price,sales
98967,December,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
28000,November,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,2,2.2,4.4
57761,December,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,4
30448,October,3,Astoria,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,1,4.5,4.5
14692,November,5,Lower Manhattan,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,2.55
70003,December,5,Lower Manhattan,75,Bakery,Pastry,Croissant,1,3.5,3.5
13172,November,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,1,3,3
43086,October,5,Lower Manhattan,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,3.75,7.5
45549,November,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,1,3.75,3.75
73803,December,5,Lower Manhattan,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2,2
55512,October,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
64420,October,5,Lower Manhattan,51,Tea,Brewed Black tea,Earl Grey Lg,2,3,6
69810,October,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2,2.5,5
23693,November,3,Astoria,72,Bakery,Scone,Ginger Scone,1,3.25,3.25
41677,December,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4,4
54258,December,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2,2.2,4.4
12353,November,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2,3.5,7
42071,October,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,2.5
42233,December,3,Astoria,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2,4.75,9.5
96660,December,3,Astoria,75,Bakery,Pastry,Croissant,1,3.5,3.5
62996,December,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,1,3,3
70095,November,8,Hell's Kitchen,41,Coffee,Barista Espresso,Cappuccino Lg,2,4.25,8.5
74712,December,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3,3
50064,October,8,Hell's Kitchen,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,1,2.2,2.2
32423,December,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,3.75
31727,October,3,Astoria,43,Tea,Brewed herbal tea,Lemon Grass Lg,2,3,6
29864,December,3,Astoria,71,Bakery,Pastry,Chocolate Croissant,1,3.75,3.75
57989,December,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,1,2,2
10320,December,5,Lower Manhattan,37,Coffee,Barista Espresso,Espresso shot,2,3,6
66174,October,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,2.5
17525,November,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,2,3,6
93683,October,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
61081,October,8,Hell's Kitchen,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3,3
57730,December,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,2,3.75,7.5
19043,December,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3,3
86854,November,3,Astoria,72,Bakery,Scone,Ginger Scone,1,3.25,3.25
84737,November,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
50036,December,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,2.5,5
30055,November,5,Lower Manhattan,27,Coffee,Organic brewed coffee,Brazilian Lg,2,3.5,7
34385,November,5,Lower Manhattan,41,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,4.25
34678,October,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3,3
13845,December,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,3.75
70814,October,5,Lower Manhattan,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
19828,October,5,Lower Manhattan,76,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,3.5
99160,November,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,2,3,6
93517,October,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,1,3,3
11234,October,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
18360,November,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,3.75,7.5
40549,November,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,2,3,6
87697,October,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2,2.5,5
34357,December,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3,3
94911,December,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,2,3,6
64918,October,3,Astoria,73,Bakery,Pastry,Almond Croissant,1,3.75,3.75
53870,October,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,2.5,5
55039,December,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,1,3.5,3.5
53191,October,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,1,3.75,3.75
34622,December,5,Lower Manhattan,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,2.2,4.4
54839,October,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,2.5
60315,October,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,2.5
62474,December,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,1,3.75,3.75
58261,October,3,Astoria,77,Bakery,Scone,Oatmeal Scone,1,3,3
47542,November,5,Lower Manhattan,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,1,4.5,4.5
94110,November,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3,3
17142,December,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,2,3,6
95633,December,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,4
41110,October,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,2,3,6
81779,November,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,3.75
41283,October,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2,2.5,5
80129,December,3,Astoria,50,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,2.5
61549,November,5,Lower Manhattan,42,Tea,Brewed herbal tea,Lemon Grass Rg,2,2.5,5
29250,November,5,Lower Manhattan,69,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,3.25
86867,December,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,1,3.5,3.5
67377,November,3,Astoria,41,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,4.25
55036,November,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,2,3,6
67517,November,5,Lower Manhattan,44,Tea,Brewed herbal tea,Peppermint Rg,2,2.5,5
89440,November,8,Hell's Kitchen,40,Coffee,Barista Espresso,Cappuccino,1,3.75,3.75
76887,November,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,2,3,6
20461,October,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,2.45,4.9
45640,December,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3,3
49683,November,8,Hell's Kitchen,69,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,3.25
72962,October,5,Lower Manhattan,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,3.75,7.5
24525,November,5,Lower Manhattan,70,Bakery,Scone,Cranberry Scone,1,3.25,3.25
84499,December,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2,2.5,5
72645,December,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,2.5,5
42194,December,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,3.5,7
29508,October,8,Hell's Kitchen,69,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,3.25
29077,November,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,2,3,6
39049,November,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,2.5
77484,November,8,Hell's Kitchen,69,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,3.25
24626,November,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,2,3,6
39300,December,5,Lower Manhattan,74,Bakery,Biscotti,Ginger Biscotti,1,3.5,3.5
84661,December,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,2.5
52733,October,3,Astoria,44,Tea,Brewed herbal tea,Peppermint Rg,2,2.5,5
86801,November,5,Lower Manhattan,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
78059,December,5,Lower Manhattan,73,Bakery,Pastry,Almond Croissant,1,3.75,3.75
34361,November,5,Lower Manhattan,42,Tea,Brewed herbal tea,Lemon Grass Rg,1,2.5,2.5
28091,November,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,1,4.5,4.5
45603,October,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2,2.5,5
70453,November,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,1,3.75,3.75
77362,October,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,2,3,6
22969,December,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2,2.5,5
20190,November,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,1,2.45,2.45
80036,November,5,Lower Manhattan,38,Coffee,Barista Espresso,Latte,2,3.75,7.5
78718,November,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,2.45,4.9
52879,November,8,Hell's Kitchen,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,2.55
23075,November,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,4
66309,October,5,Lower Manhattan,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4,4
80244,December,5,Lower Manhattan,79,Bakery,Scone,Jumbo Savory Scone,1,3.75,3.75
66656,November,5,Lower Manhattan,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,2.55,5.1
66768,October,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,2.5
32660,November,5,Lower Manhattan,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,2.5,5
40777,October,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,1,3.5,3.5
42544,December,3,Astoria,43,Tea,Brewed herbal tea,Lemon Grass Lg,2,3,6
64499,November,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,2,3,6
45490,December,3,Astoria,78,Bakery,Scone,Scottish Cream Scone ,1,4.5,4.5
71789,October,5,Lower Manhattan,40,Coffee,Barista Espresso,Cappuccino,1,3.75,3.75
35264,November,5,Lower Manhattan,44,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,2.5
15508,October,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,2.5
23333,November,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,2.45,4.9
19343,October,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,1,4.25,4.25
31263,November,5,Lower Manhattan,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,2.5
18730,November,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,1,4.25,4.25
99497,October,3,Astoria,45,Tea,Brewed herbal tea,Peppermint Lg,2,3,6
27553,December,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,1,3.75,3.75
66044,October,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,2,3,6
76069,October,8,Hell's Kitchen,47,Tea,Brewed Green tea,Serenity Green Tea Lg,2,3,6
62886,November,5,Lower Manhattan,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3,3
81814,October,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,1,4.5,4.5
25739,October,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,3,6
77940,December,3,Astoria,38,Coffee,Barista Espresso,Latte,1,3.75,3.75
59541,October,5,Lower Manhattan,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,3.75,7.5
62380,October,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,1,4.5,4.5
34903,October,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,2.5
89258,October,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,2,3.5,7
81708,October,5,Lower Manhattan,26,Coffee,Organic brewed coffee,Brazilian Rg,1,3,3
30114,October,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4,4
23842,December,3,Astoria,25,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,2.2
73629,October,3,Astoria,73,Bakery,Pastry,Almond Croissant,1,3.75,3.75
62179,November,8,Hell's Kitchen,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,2.5
66603,December,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,3.75
61811,December,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,2.5
17163,October,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3,3
59150,October,3,Astoria,74,Bakery,Biscotti,Ginger Biscotti,1,3.5,3.5
90273,November,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,3,6
86814,December,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,3.75,7.5
11006,November,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,2.5
60805,October,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
58626,October,5,Lower Manhattan,50,Tea,Brewed Black tea,Earl Grey Rg,2,2.5,5
98909,November,5,Lower Manhattan,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,3.1
83473,December,5,Lower Manhattan,75,Bakery,Pastry,Croissant,1,3.5,3.5
99512,November,5,Lower Manhattan,50,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,2.5
24234,November,3,Astoria,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,1,2.2,2.2
81461,December,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2,2.5,5
88494,October,8,Hell's Kitchen,49,Tea,Brewed Black tea,English Breakfast Lg,2,3,6
42593,December,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3,3
68779,November,5,Lower Manhattan,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,4
74031,December,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,2,3,6
36969,November,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,1,2.45,2.45
20439,December,5,Lower Manhattan,77,Bakery,Scone,Oatmeal Scone,1,3,3
35082,December,3,Astoria,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,2.45,4.9
81307,December,5,Lower Manhattan,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,3,6
91598,December,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,2.5
32934,December,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,1,3,3
11803,December,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,2.2
14830,December,3,Astoria,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,2.45,4.9
93729,October,3,Astoria,72,Bakery,Scone,Ginger Scone,1,3.25,3.25
22061,October,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,3,6
19281,November,8,Hell's Kitchen,41,Coffee,Barista Espresso,Cappuccino Lg,1,4.25,4.25
98114,November,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,2.5
52928,December,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,2.2
71964,December,8,Hell's Kitchen,50,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,2.5
27878,December,5,Lower Manhattan,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,2.5,5
51202,October,5,Lower Manhattan,77,Bakery,Scone,Oatmeal Scone,1,3,3
16015,October,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,3.75
67665,October,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,4,8
42070,October,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,1,3.5,3.5
87750,November,3,Astoria,42,Tea,Brewed herbal tea,Lemon Grass Rg,2,2.5,5
42603,November,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,1,3,3
10231,October,5,Lower Manhattan,27,Coffee,Organic brewed coffee,Brazilian Lg,2,3.5,7
84552,December,5,Lower Manhattan,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2,3.1,6.2
36199,December,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,3,6
98389,October,3,Astoria,70,Bakery,Scone,Cranberry Scone,1,3.25,3.25
39246,December,5,Lower Manhattan,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,3,6
74652,October,8,Hell's Kitchen,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,1,2.5,2.5
26837,October,5,Lower Manhattan,27,Coffee,Organic brewed coffee,Brazilian Lg,1,3.5,3.5
35807,November,5,Lower Manhattan,74,Bakery,Biscotti,Ginger Biscotti,1,3.5,3.5
73086,November,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
84468,November,3,Astoria,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2,2
78143,November,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,3,6
24031,October,8,Hell's Kitchen,47,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3,3
53764,November,8,Hell's Kitchen,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,1,2.5,2.5
24307,October,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2,2.5,5
59119,November,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3,3
16763,November,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,2.5
15858,November,8,Hell's Kitchen,71,Bakery,Pastry,Chocolate Croissant,1,3.75,3.75
36269,October,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,4
59113,November,3,Astoria,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,2.5,5
36795,December,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,2,3,6
78384,December,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,1,3,3
31059,December,5,Lower Manhattan,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,3.1
12995,December,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,3.75
50862,December,3,Astoria,73,Bakery,Pastry,Almond Croissant,1,3.75,3.75
24398,December,3,Astoria,38,Coffee,Barista Espresso,Latte,2,3.75,7.5
48562,December,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,1,3.5,3.5
17521,November,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,2.5
76991,November,3,Astoria,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,4.75
75575,November,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,3.75,7.5
37029,December,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
44184,November,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,2.5
79229,November,3,Astoria,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2,3.1,6.2
58042,November,5,Lower Manhattan,27,Coffee,Organic brewed coffee,Brazilian Lg,2,3.5,7
19322,December,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
54960,November,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
21410,November,3,Astoria,76,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,3.5
41345,December,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
87115,December,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,2,3,6
39932,December,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,2,3,6
22459,November,3,Astoria,74,Bakery,Biscotti,Ginger Biscotti,1,3.5,3.5
24582,October,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3,3
85627,November,3,Astoria,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,2.5,5
70019,December,3,Astoria,73,Bakery,Pastry,Almond Croissant,1,3.75,3.75
50599,November,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2,3.75,7.5
42458,December,3,Astoria,75,Bakery,Pastry,Croissant,1,3.5,3.5
52118,December,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3,3
33736,December,8,Hell's Kitchen,72,Bakery,Scone,Ginger Scone,1,3.25,3.25
82811,October,5,Lower Manhattan,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,4.75
49302,November,5,Lower Manhattan,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4,4
41089,December,5,Lower Manhattan,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,3.5,7
94273,October,5,Lower Manhattan,73,Bakery,Pastry,Almond Croissant,1,3.75,3.75
98896,December,5,Lower Manhattan,39,Coffee,Barista Espresso,Latte Rg,2,4.25,8.5
20934,November,3,Astoria,45,Tea,Brewed herbal tea,Peppermint Lg,2,3,6
97969,December,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,1,4,4
32018,October,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,1,3,3
76577,December,5,Lower Manhattan,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,1,2.2,2.2
32659,October,8,Hell's Kitchen,50,Tea,Brewed Black tea,Earl Grey Rg,2,2.5,5
90897,December,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,3.5,7
48126,November,3,Astoria,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2,3.1,6.2
65218,December,8,Hell's Kitchen,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2,2.45,4.9
56676,October,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3,3
97160,December,3,Astoria,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,2.55
16693,November,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,2,3,6
70932,December,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,1,2.45,2.45
53673,December,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,3.75,7.5
26808,November,3,Astoria,75,Bakery,Pastry,Croissant,1,3.5,3.5
96716,December,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,3.5,7
55142,November,8,Hell's Kitchen,70,Bakery,Scone,Cranberry Scone,1,3.25,3.25
91519,December,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,2,4.25,8.5
71036,December,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,2,3,6
10079,October,3,Astoria,44,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,2.5
31976,November,3,Astoria,77,Bakery,Scone,Oatmeal Scone,1,3,3
48596,December,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
47018,December,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3,3
18568,December,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,3.75
37246,October,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2,4.75,9.5
30538,December,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,1,3,3
84074,October,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,3.75
21098,November,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2,4,8
83268,December,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2,3.5,7
96942,October,3,Astoria,77,Bakery,Scone,Oatmeal Scone,1,3,3
78256,December,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,1,2.5,2.5
72203,December,3,Astoria,76,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,3.5
29247,October,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,2.5,5
78933,November,3,Astoria,78,Bakery,Scone,Scottish Cream Scone ,1,4.5,4.5
13773,December,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,2.5,5
74203,October,8,Hell's Kitchen,51,Tea,Brewed Black tea,Earl Grey Lg,1,3,3
26567,October,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,1,2,2
59422,October,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,2.5
60008,December,3,Astoria,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2,4.5,9
18373,October,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,1,3.75,3.75
61939,October,8,Hell's Kitchen,39,Coffee,Barista Espresso,Latte Rg,2,4.25,8.5
25297,December,8,Hell's Kitchen,70,Bakery,Scone,Cranberry Scone,1,3.25,3.25
92308,December,3,Astoria,50,Tea,Brewed Black tea,Earl Grey Rg,2,2.5,5
94990,November,3,Astoria,71,Bakery,Pastry,Chocolate Croissant,1,3.75,3.75
39087,November,8,Hell's Kitchen,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,3.1
34892,October,8,Hell's Kitchen,37,Coffee,Barista Espresso,Espresso shot,2,3,6
73245,November,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3,3
88153,October,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,4
